2410,"Oh, Dear Lord... Thank you\nfor sparing my idiot husband!","神啊，太感谢你了……！","",
2411,"...So where is he now?","……那么，他现在人呢？","",
2412,"...You DON'T KNOW?!","咦，你不知道吗……","",
2413,"I swear... He probably\ngot lost on his way back\nto the village again!","卢达他真是的，\n该不会是在回村的路上，\n又迷路到哪里去了吧……","",
2414,"It's a miracle he hasn't\nbecome monster food a\nthousand times over, with\nhow often this happens!","他不会有事吧……","",
2419,"...","………","",
2420,"That damned bandit keeps\nturning up in the weirdest\nplaces.","不过，『他』还真是神出鬼没呀……","",
2421,"Esteria's not a big country.\nThere are only so many places\none can hide! So why the hell\nis he so hard to catch?!","艾斯塔里亚并不大，\n可以藏身的地方也有限，\n他到底是跑哪儿去了呢？","",
2422,"Events of late seem to have\nreally taken a toll on the\nboss. Totally understandable,\nthough, all things considered.","老大现在的心情糟透了。\n……唉，这也难怪。","",
2423,"We're all really indebted\nto Sara. I swear she WILL\nbe avenged!","我们也受过莎拉小姐不少的照顾。\n……我们一定要为她报仇。","",
2425,"Honestly, I think the\nboss wants to go inside\nDarm Tower himself.","我想其实老大自己\n也想进达姆之塔里去的。","",
2426,"But first, we have to find\nSara's murderer, before he\nstrikes again!","不过我们也不能啥也不干，\n必须抓住那个杀了莎拉的混蛋。","",
2427,"Anyway, just do your best\nnot to die, okay? After all,\nisn't there someone waiting\nfor your safe return...?","你加油吧，可别把给命丢了。\n还有人在等着你回去的对吧？","",
2432,"...","………","",
2433,"Darm Tower's swarming\nwith monsters. Some are\neven equipped with swords\nand armor. It's sickening!","达姆之塔里面满是魔物。\n有的还装佩着剑和铠甲呢。","",
2434,"If I were to go in there,\nI think I'd probably just\nlet muscle impulses take\nover, and try not to think.","为了你的生命安全着想，\n建议你最好别进去。\n不过你能否进去都还是个问题。","",
2435,"You came from outside the\nStormwall, right? One of\nour own, Dogi, also came\nfrom the mainland.","听说你是来自岚之结界外面的地方。\n我们的同伴多奇也是从大陆来的。","",
2436,"He's a man of incredible strength\nand resolve...but he's in the\ntower somewhere, and nobody knows\nif he's even still alive anymore.","那家伙不论技能还是胆识\n都是难得一见的人材。\n可惜现在已经不在这里了……","",
2438,"Don't tell me a weakling like\nyou is headed into the tower...\nMan, I had no idea Boss Goban\nwas so cruel!","没想到老大会让你这样的小鬼\n进达姆之塔里去……\n真不知道他在想些什么。","",
2439,"Listen, if things get crazy\nin there, head out to one of\nthe balconies. The monsters\nalmost always stay indoors.","听着，危急时就逃到外面的走廊去。\n魔物一般是不会再追上来的。","",
2440,"And keep a close eye on your\nstatus. Never forget, if you\ndrop your guard for just one\nmoment, it could be your last!","还有，要时刻注意自己的随身物品。\n切记，一时的疏忽就可能导致死亡！","",
2441,"There are two stone pedestals.\nIt looks like they were meant\nto hold statues.","有两个石造的台座。\n好像是用来摆放什么雕像的。","",
2444,"Are you sure about this?\nIf they're available, the\nmilitia will gladly escort\nyou back to Zepik Village.","……你确定没问题吗？\n自卫队的人说等他们一有空\n就会马上护送你去塞皮克村的。","",
2445,"No need to worry... I can\nmake it back on my own.","请别担心。\n我可以自己回去的。","",
2446,"First and foremost, I need\nto go and comfort my wife!","我想早点让我妻子放心……","",
2447,"All right, then.\nI won't argue.","好吧，我明白了。","",
2448,"I just wish I could be of\nmore assistance. I'm afraid\nI simply have no treatment\nfor chronic sleepwalking.","梦游症啊……\n这个我也束手无策。\n真是惭愧。","",
2449,"Think nothing of it.\nI appreciate everything\nyou've done, Dr. Bludo.","哪里，没关系的。\n总之，真的非常感谢你。","",
2450,"Well then, if you'll\nexcuse me...","那么我告辞了。","",
2452,"Oh, my! Pardon me!","啊，抱歉……","",
2454,"Hello, Adol. How is everything?","哦哦，是亚特鲁啊。\n近况如何呀？","",
2455,"What, that fellow just now? That was\nLuta, from Zepik Village. He comes\naround...often-ish. Mostly at random.","什么，刚才那个人吗？\n他是塞皮克村的卢达。","",
2456,"He's a chronic sleepwalker. One of\nthe militia members found him stag-\ngering about in the plains nearby.","听说他得了梦游症，\n在附近游荡的时候，\n正好被自卫队的人发现。","",
2458,"With things as they are, sleepwalking is\na very, very dangerous affliction.","嗯……\n梦游症，是个很麻烦的病呢。","",
2459,"Still, he seems healthy enough. I'm sure\nit's nothing to worry about!","不过卢达的脸色看起来很健康，\n应该也不用太过担心的吧……","",
2460,"...Actually, he's in amazing shape, to\nbe perfectly honest. We should all be\nso lucky!","不管怎样，健康是最重要的。\n亚特鲁，你也要保重身体哦。","",
2462,"He's such a young fellow, yet he's\nalready taken a wife. It's hard to\nbelieve!","刚才那个男人那么年轻\n就已经有老婆了呢。","",
2463,"With him disappearing all the time,\nthough, she must be a nervous wreck!","一早起来就找不到老公……\n做妻子的一定担心得\n坐立不安了吧。","",
2464,"Still, we should just be grateful\nhe's alive, all things considered.","不过他从塞皮克村到这里的途中，\n没有遭到魔物的袭击真是太好了。","",
2465,"I hope he makes it back home, safe and\nsound...","希望他可以平安地\n回到他妻子的身边……","",
2467,"S-s-s...","……救…救…","",
2468,"...SAAAAAVE MEEEEE!!","…救…救我……","",
2469,"Don't just stand there!\nSAVE ME!!","别光看着，救救我啊<1-！","",
2471,"Th-thank you so much... I\ndon't know who you are, but\nyou really did save my life.","谢、谢谢你。\n虽然不知道你是谁，\n谢谢你让我捡回一条命。","",
2473,"Ah, wait a moment... I believe\nI saw you at the Barbado Clinic,\ndid I not?","哎呀，你好像是……\n我在巴尔巴多的医院见过你。","",
2474,"Please, pardon my awful manners.\nMy name is Luta. Luta Gemma. From\nZepik Village.","……抱歉还没自我介绍。\n我是塞皮克村的卢达・洁玛。","",
2475,"Adol gave his name, and explained\nthat Luta's wife was quite concerned\nabout him.","亚特鲁报出了自己的姓名，\n并告诉卢达他的妻子正在找他。","",
2476,"I see... So I've made\nher worry again.","是这样啊……\n我又害她担心了。","",
2477,"Damn my sound sleeping!\nWhy does nothing wake me\nwhen I sleepwalk?!","说起来真丢脸，\n我好像得了梦游症。","",
2478,"I've had this problem for\nsix months...ever since the\nStormwall appeared.","大概在半年前开始发病的……\n差不多是『岚之结界』出现的那个时候。","",
2479,"And...look at that. Once again,\nI've wound up in the middle of\nnowhere trying to get back home!","哎呀……\n我是什么时候\n跑到这里来的？","",
2480,"Which way is Zepik Village?\nOr...would you be able to\nescort me there, perchance?","塞皮克村在哪里呢？\n如果你知道的话，能带我回去吗？","",
2481,"Adol agreed to escort Luta\nGemma back to Zepik Village.","在卢达・洁玛的拜托之下，\n决定护送他回塞皮克村。","",
2482,"Something's sparkling at\nthe bottom of the pond.","池塘底下有东西在闪闪发光。","",
2483,"Oh...my dearest Luta!","啊……卢达！","",
2484,"I'm so sorry for causing\nsuch a fuss...","对不起……\n让你担心了。","",
2485,"I thought for sure\nthe monsters had\neaten your face off...","我还以为你被\n魔物袭击了呢……","",
2486,"I was so very worried!","我真的……快担心死了……！","",
2487,"Your imagination runs wild,\nmy dear. Almost scarily so!\nBut I'm all right.","放心啦，你看，\n我不是什么事也没有嘛。","",
2488,"This is Adol. He rescued\nme from the brink of\ncertain demise!","这位是亚特鲁先生，\n是他从魔物手中救了我的。","",
2489,"Did he, now?","是吗……","",
2490,"Thank you, lad...\nHow can I ever repay\nyou for what you've done?","谢谢你……\n救了我丈夫。\n真不知道该如何向你道谢……","",
2491,"Adol... If you'll please\nexcuse us, we have some\n'business' to attend to.","亚特鲁先生……\n那么我们告辞了。","",
2493,"I am in your debt, my friend.\nA thousand thanks for saving\nmy life!","谢谢你的照顾。","",
2496,"I've worried my wife greatly,\nand am deeply ashamed.","让妻子为我那么担心，\n我心里真的很过意不去。","",
2497,"I do wonder, though, if there's\nsome deeper reason behind my\nbouts of sleepwalking...","但是我总觉得这梦游症\n是有什么意义的。","",
2498,"In my dreams, I always hear a\nstrange voice calling to me.","……在梦中，\n我听到了一个不可思议的声音。","",
2499,"It's the voice of a young\ngirl, though I can never\nascertain where she is...","那是个清澈的年轻女性的声音，\n好像是要诱导我去某个地方……","",
2500,"Yet always, I feel obligated\nto respond, and seek her out.","我……\n有回应那个呼唤的义务。","",
2502,"...So I wander. Both in my\ndream, and in reality...","……我不由得有这样的感觉。","",
2503,"I am indebted to you, Adol.","亚特鲁先生，承蒙你的关照。","",
2504,"We don't have much to offer,\nbut you may think of this\nhouse as your own home.","家里没什么能招待的，\n就请您好好放松休息吧。","",
2505,"I swear, what is\nLuta thinking?!","卢达真是的，\n一点都不懂别人的心情……！","",
2506,"How can he say not to\nworry, when he KNOWS\nhe'll sleepwalk again?!","……竟然说……\n『我可能还会再次梦游，\n但我会回来的，别担心。』","",
2507,"I may need to tie him to\nthe bed tonight. And leave\nhim that way, this time...","啊啊，我好不安啊……\n也许我该把他绑在床上才对？","",
2508,"A refreshing breeze drifted up from\nthe plains and gently shook the\nleaves at the top of the Great Tree.","凉风穿过草原\n温柔地摇动着大树的树梢。","",
2509,"Here, no monsters could be heard.\nOnly the sound of rustling leaves.","四周没有魔物的气息，\n只听到树叶摩擦的声音。","",
2510,"A refreshing breeze drifted up from\nthe plains and gently shook the\nleaves at the top of the Great Tree.","凉风穿过草原\n温柔地摇动着大树的树梢。","",
2511,"It almost sounded like a soft\nvoice, blending in with the\nsound of the wind.","在风的声响之中\n夹杂着不知是谁的低声细语。","",
2512,"A refreshing breeze drifted up from\nthe plains and gently shook the\nleaves at the top of the Great Tree.","凉风穿过草原\n温柔地摇动着大树的树梢。","",
2513,"The wind sounded almost as though\nit were talking to Adol.","在风的声响之中\n有个声音在向亚特鲁倾诉。","",
2514,"Silver light began to spill out\nfrom the roots of the Great Tree.","大树的根部发出银色的光芒。","",
2515,"A refreshing breeze drifted up from\nthe plains and gently shook the\nleaves at the top of the Great Tree.","凉风穿过草原\n温柔地摇动着大树的树梢。","",
2516,"The mysterious voice could\nbe heard no longer...","那不可思议的声音\n已经消失了……","",
2522,"Whoa!","哇啊！","",
2523,"Don't scare me like that. I\nthought you were a monster...","啊，别吓我。\n我还以为是魔物士兵呢……","",
2524,"I haven't seen another human in\nquite some time... You're not in\ncahoots with the evil ones, are you?","我好像从没见过你……\n你不是那些魔物的同伴吧？","",
2526,"Good, good. Then you're welcome to\nstay here and take refuge with me,\nif you'd like.","这么危险的地方\n真亏你有办法跑进来。","",
2527,"Won't be great company for you,\nthough, I'm afraid. I have matters\nof my own to attend to!","……抱歉，\n我现在没空陪你说话。","",
2528,"I've lost something extremely\nimportant to me, and I won't\nrest until I've found it.","大事不好了，\n我一样重要的东西不见了……","",
2529,"Wha...?! That's my idol!","哦哦……！\n那个不是我的偶像吗！？","",
2530,"I see, so Dogi asked you to\nbring it to me? Much obliged!","原来是多奇拜托你的啊。\n谢谢你专程送来给我。","",
2531,"My name is Raba. I'm a seeker\nof ancient knowledge. A scholar\nby trade, if you will.","我的名字叫拉巴。","",
2532,"I came here six months ago to\nstudy the ancient ruins of\nEsteria.","勉强可以算是一名学者。\n半年前为了调查古代遗迹，\n渡海来到艾斯塔里亚的。","",
2533,"But while I was investigating\nthis tower, monsters suddenly\ncame from every which way.","但是，在调查这座塔的时候，\n突然就冒出了一大堆的魔物。","",
2534,"So I've been hiding out in here,\nhoping they wouldn't find me.","然后我就被关在这里了。","",
2535,"This Idol has been my saving\ngrace. It may not look like\nmuch, but it's full of power!","……这个偶像是我的命根子。\n它隐藏着各种神奇的力量哦。","",
2537,"When held close to the body,\nit can make you completely\nvanish from sight.","把它随身携带着，\n就能完全消除自己的气息。","",
2538,"It's the reason I've been able\nto survive for so long without\nthe monsters finding me.","托这个东西的福，\n我才能活下来哟。","",
2539,"...Well, young man? What brings\nYOU to this dreadful place?","……那么，年轻人。\n你又是为什么要来这座塔的？","",
2540,"Your equipment suggests you came\nhere knowing of its dangers. So I\nassume you have a reason.","从你的装备来看，你是有备而来的。\n你来这里应该是有什么目的的吧？","",
2541,"Adol explained that he entered Darm\nTower in search of the Books of Ys.","亚特鲁说出自己进入达姆之塔\n是为了寻找伊苏之书。","",
2542,"I see...","……是吗……","",
2543,"That was going to be my first\nguess, actually!","果然是这样啊！","",
2544,"The name Ys appears quite\nfrequently in ancient texts\neven on the mainland.","『伊苏』这个名字\n在大陆流传的古文书中\n也经常出现。","",
2545,"They say it's a land adept in the\npowers of magic, with an abundant\nsupply of a silver-like metal.","这个国家的繁荣得益于\n一种被称为『魔法』的神奇力量\n和一种能发出白银般光芒的金属。","",
2546,"But as time went on, the name\nsimply...vanished from history.\nNo one mentioned it anymore.","但是古代王国『伊苏』的名字\n在某个时间点后，就从历史中消失了。","",
2547,"Nowadays, no one even knows\nwhere on the map to find it!","如今，\n甚至都没人知道它存在于何处。","",
2548,"It's a name we scholars always\nfigured belonged to some long-\nlost utopian land of legend.","我们学者也只是把它当作\n理想国的传说之一。","",
2549,"But I always knew Ys was somewhere\nin Esteria. I had a hunch, anyway.\nAnd it would seem I was correct!","但是，那个『伊苏国』，\n它真的在艾斯塔里亚这块土地上存在过。\n我的假设是正确的……！","",
2550,"If I've got it figured right, then\nsomething akin to the Stormwall\nappeared on the day Ys was lost.","……根据少数记录了伊苏消失的文献记载，\n当时也出现了类似于『岚之结界』的现象。","",
2551,"Storms encircled the island, and\nwhen they were gone, so was Ys. All\nthat remained was this here tower.","当长达数年的岚之结界消失后，\n『伊苏』就完全消失不见了，\n荒芜的大地上只留下了高耸入云的巨塔。","",
2552,"Esteria's minstrels tell of swarms\nof monsters killing off half the\nland's people in a single night.","根据在艾斯塔里亚中口耳相传的故事所说……\n当时魔物大军突然出现，这片土地在遭受蹂躏后，\n一半的国土和人民在一夜之间都消失不见了。","",
2553,"Nobody could get away, either, on\naccount of the storms. Meanwhile,\nthe monsters built Darm Tower.","然后，留下来的魔物\n就建造起了这座『达姆之塔』。","",
2554,"Then, right after the tower was\ncompleted, the monsters all just\ndisappeared. The crisis had passed.","但是，巨塔建成后没多久，\n魔物们就消失不见了，\n灾难到此告一段落。","",
2555,"Several hundred years passed, and\nin that time, the whole mess was\nforgotten. Well, mostly, anyway.","就这样，经过了数百年的岁月……\n这块土地上的人们也忘记了过去的灾难。","",
2556,"But the danger was still there.\nIt was dormant...but it was there.","……但是灾难\n并没有真正结束。","",
2557,"You sense it, too, don't you? As we\nspeak, someone in this tower is\nsetting something evil in motion.","你应该也能感觉到吧？\n现在这座塔，受到了人为的控制。","",
2558,"There are traps everywhere around\nhere. Without a doubt, someone or\nsomething is puppeteering it all.","被统率的魔物士兵、还有邪恶的机关陷阱……\n毫无疑问，背后一定有人在操纵着。","",
2560,"To what end, though, I have no\nidea. But we can't just let it\nhappen, can we?","他的目的究竟是什么……\n这正是我们要去查明的。","",
2562,"...Of course, that's why you're\nhere, though. So, you intend to\nkeep climbing this tower, do you?","……话说回来，\n你打算继续这样探索下去吗？","",
2563,"In that case, I think you should\nhave this.","那你把这个东西带上吧。","",
2566,"As long as you're wearing the Blue\nNecklace, the tower's many booby\ntraps will be totally ineffective.","那条项链有驱魔的力量。\n它能保护你不会误中邪恶的陷阱。","",
2567,"Now, if you'll excuse me...I have\na few things I need to ponder. You\ngo on ahead, all right?","……不好意思。\n让我安静思考一会儿。","",
2568,"When Adol came to, he found\nhimself locked in a prison\ncell.","亚特鲁醒来时，\n已经在牢房里了。","",
2569,"He checked his belongings and\nfound that some were missing!"," 亚特鲁检查了下自己的装备。\n……发现有些物品不见了。","",
2570,"When Adol came to, he was once\nagain in a prison cell. It seems\nhe wasn't paying much attention!","亚特鲁醒来时，\n发现又回到牢房里了。","",
2571,"As expected, his silver equipment\nwas missing, just as it was last\ntime. How embarrassing for him!","装备又有被翻过的样子。","",
2572,"There seemed to be no one at all\nout in the corridor.","通道上没发现移动的物体。","",
2573,"The bars were strong, and\nshaking them appeared to be\na wasted effort.","铁栅栏很结实，\n摇都摇不动。","",
2574,"There was no door, as far as\nAdol could tell.","找不到门之类的东西。","",
2575,"The walls were made of heavy\nstone, and covered with a\nthick layer of damp dust.","这是堵厚实的砖石墙壁。\n上面沾满了潮湿的污垢。","",
2576,"There was no window or drain.\nThe room was quite stuffy.","找不到窗户和排水沟。\n似乎也感觉不到空气的流动。","",
2581,"...So, you're finally awake.","……你醒啦。","",
2582,"Pleasure to meet you. My name\nis Luta Gemma. I'm a poet from\nZepik Village.","你好，初次见面。\n我是住在塞皮克村的村民，\n我叫卢达・洁玛。","",
2583,"How did I get here? Well, you might\nnot believe this...but it actually\nseems as if I sleepwalked here!","说起来挺难为情的，\n我患有梦游的毛病，\n我醒来时，已经在塔里迷路了。","",
2584,"When I woke up, I found myself\nsurrounded by monsters, and\nscrambled to get away from them.","为了不被魔物士兵发现，\n我一直在东跑西藏地……","",
2586,"But it was no use. They caught me.\nOnly, instead of killing me...they\nthrew me in here!","没想到一下子就被抓住了……\n然后被扔到了这个地牢里。","",
2587,"Fancy meeting you in a place\nlike this, eh, Adol?","亚特鲁先生……\n没想到会在这种地方见到你……","",
2588,"I'm ashamed to confirm that yes,\nI sleepwalked here. Somehow.","我梦游的毛病可能又发作了，\n我醒来时，已经在塔里迷路了。","",
2590,"...Wait, so you came in here BY\nCHOICE? I'm...flabbergasted! Why\nin the world would you do that?!","亚特鲁先生，\n你是自愿进入这座塔的吗？\n你真是个……很爱冒险的人啊。","",
2591,"You certainly don't LOOK out of\nyour mind. Actually, you look...\nsure of yourself. Completely.","不过，真是不可思议。\n你的眼中没有丝毫的迷茫。","",
2592,"Admittedly, it takes a brave man\nto walk through that tower door of\nhis own accord. I salute you, sir!","你和我不一样，不是被某种力量所引导，\n而是以自己的意志来这里……\n我可以感受到你的坚强。","",
2593,"Oh, yeah. Ran into someone else in\nhere, too. Or rather, I saw him,\nbriefly, as I fled for dear life!","……对了对了，除了我以外，\n好像还有别人也在这座塔里。","",
2594,"I was in a passage with a row of\nstatues, and saw an old man holding\nsomething. But then, he disappeared!","被魔物抓到前，我在排列着石像的地方\n看到了一个拄着拐杖的老人。\n走在通道的途中，把他给跟丢了……","",
2597,"Howdy, stranger! Don't worry-- I come\nin peace!","年轻人，我来帮你了。","",
2598,"Dogi's the name, and wall-crushing's my\ngame. Pleased to meet ya'!","我叫多奇，请多指教！","",
2599,"Let's save the chit-chat for later,\nthough. We gotta get the hell out of\nhere!","详情以后再说，\n总之，尽快离开这里吧。","",
2600,"...Watch your step, man. Traps all\nover the place. One false move, and\nyou'll wind up right back in here!","……但是，这座塔里有很多阴险的机关。\n随便乱跑的话，马上又会被抓住的。","",
2601,"Three stories up, there's a#02 hallway\nwith a line of statues.#00 An old man\nnamed #02Raba#00 is hiding there.","往上爬三层左右，有个#02排列着石像的通道#00，\n#02拉巴#00老人就躲在那个地方。","",
2602,"He's been here a long time, and\nknows this tower like the back of\nhis hand. You should talk to him!","老爷子对这座塔的情况很熟悉。\n你可以去找他，和他聊聊。","",
2604,"All right! Come on, everyone! Time to\ngo! Let's make like dust, and blow\nin the wind!","好了，里面的人也赶快逃吧。","",
2605,"Oh, hey...I hate to ask, but if you\nDO go see Raba, would you please\ntake this Idol to him?","啊，不好意思，请你顺便\n把这个偶像拿去交给拉巴。","",
2606,"He must've dropped it at some point.\nAnd without it, he's totally exposed\nto the monsters!","老爷子说他没了这东西会很困扰的。","",
2607,"We'll talk later. For now, just try\nto stay alive. You never know where\nthe monsters are lurking.","详情以后再说，赶快走吧。\n魔物随时都可能出现的。","",
2608,"You go first.","你先走吧。","",
2609,"I'm not a swordsman like you.\nI'll be sticking to the shadows\nand sneaking my way out.","我和你不一样，我不是剑士。\n我可以钻各种空子边躲边逃，\n魔物发现不了我的。","",
2610,"Man, what would you ever do without\nme? No need for thanks... Just don't\nfall for that trap again, okay?","你有完没完啊！！\n你知道要破坏这堵墙有多辛苦吗！？","",
2611,"Man, what would you ever do without\nme? No need for thanks... Just don't\nfall for that trap again, okay?","你有完没完啊！！\n你知道要破坏这堵墙有多辛苦吗！？","",
2612,"...Huh? It's empty? I could have\nsworn he was in here...","啊？空空如也？\n我确定他是被关进来了呀……","",
2613,"Use your noggin, man! I love\nbreaking walls, but I'm only\none man. So stay out of trouble!","你差不多适可而止了吧！！\n你知道反复破坏这堵墙有多累吗！？","",
2614,"Use your noggin, man! I love\nbreaking walls, but I'm only\none man. So stay out of trouble!","你差不多适可而止了吧！！\n你知道反复破坏这堵墙有多累吗！？","",
2615,"Hey! There's no one here! ...Wait,\nare you using the Idol? Damn it,\nman, cut that out! ","哦！一个人都没有！\n……喂，你用偶像隐身了吗？\n拜托，现在不是玩的时候吧！？","",
2618,"So, yeah. It's me, Dogi. Saving\nyour hide, yet again!","嗨，又见面啦。\n是我，多奇啦。","",
2619,"Seems you've got a knack for\ngetting into trouble. But at\nleast you're doin' stuff, I guess!","你这样到处活跃着，\n居然还能平安无事。","",
2620,"So, I've gotta ask... What the\nhell are you doing in this tower\nto begin with?!","对了，你……\n为什么要到这么危险的地方来？","",
2621,"Adol explained his reasons\nfor infiltrating the tower.","亚特鲁向多奇说明了\n自己进入这座塔的原因。","",
2622,"Okay. So you came here to get your\njollies, and wound up with more\nthan you bargained for. I gotcha.","……原来是这样。\n你已经见过古邦老大啦。","",
2623,"Good to hear Goban's doing well,\nthough, at least. He and the others\nare probably real worried about me.","让老大他们为我担心了……","",
2624,"Have you met Raba? He's an old\nweirdo, but I owe him my life.","你见过拉巴了吧？\n虽说是个怪里怪气的老爷子，\n不过，怎么说他也是我的救命恩人呀。","",
2625,"Was pinned down by a monster and\nout of options, when he suddenly\nun-idoled himself and saved my hide.","在我差点被魔物杀了的时候，\n是他用那个偶像的力量救了我。","",
2626,"I'm helping him scout out the\ntower, to return the favor.","为了报答他，我留在这里协助调查，\n结果就错过了回去的时机。","",
2628,"Might as well, you know? I mean,\nI'm here. And I hate leaving a\nplace without tearing it up first!","不过看样子……\n该是离开这里的时候了。","",
2631,"Anyway...there's a rod somewhere\naround here that's designed just\nlike that Crystal you've got.","话说回来……你拿着的那个水晶，\n我有见到过一根用同样的水晶做装饰的法杖。","",
2632,"From what I hear, you'll need\nit to get to the top floor.","听说要去塔的上层的话，\n那根法杖是不可或缺的。","",
2633,"Heard about it from the boss'\nmom. And when she tells you\nsomethin', you don't question it!","……这是以前我从\n老大的妈妈那听说的。","",
2635,"But man, Adol, you're amazing. You\nbeen here, what, a few days? And\nlook what all you've accomplished!","不过，亚特鲁……\n你看起来真的很努力。","",
2636,"If you need my help with anything,\nyou just say the word. Heavy stuff\nis my forte. Walls, in particular.","有需要我帮忙的事就尽管说。\n干力气活儿可是我最擅长的哦。","",
2637,"Adol told Dogi that Goban would be\nopening the tower exit, and asked\nhim to help get everyone to safety.","亚特鲁转告多奇，\n古邦明早会打开塔的出口。\n拜托多奇把受伤的人给救出来。","",
2638,"...Ah, evacuation, eh? All right.\nI can do that.","……是吗，老大他啊……","",
2639,"I'll carry all the wounded in here\nto the bottom floor, no sweat!","知道了，受伤的那些人\n我会负责把他们背到出口的。","",
2640,"Don't worry, I haven't forgotten\nabout that girl in Rado's Annex.\nShe'll be safe. Just leave it to me!","还有在拉朵之塔的那个女孩，\n我也会把她带去出口的。","",
2641,"The tower's head honcho is in your\nhands, man. Give him hell!","所以，你就放心地\n去打败塔顶的那个黑幕吧。","",
2643,"Just make sure you don't die on\nme in here, Adol.","听着……你绝不能死哦！","",
2644,"...I'll carry all the wounded\nto the exit, no sweat. You can\ncount on me!","……受伤的那些人\n我会负责把他们背到出口的。","",
2646,"That rod...","那根法杖是……","",
2647,"That may be the rod that Goban's\nmom was always going on about.","老大的妈妈所说的\n应该就是那根法杖了。","",
2648,"Should be all you need to make it\nto the top floor of this tower!","如果你拿着这东西，\n我想应该就能到塔的上层去了。","",
2649,"But I'll bet the monsters just\nget more and more vicious the\nhigher up you go.","不过，上层很可能\n有更难对付的魔物。","",
2650,"So take care of yourself, man.\nAin't no one to hear you scream\nfrom all the way up there...","你一定要多加小心啊。","",
2653,"Oh, it's you...","嗨，是你啊……","",
2654,"The monsters got me, and shut me\nin here for some reason. Can't\nbelieve I let my guard down!","不好意思，我被魔物发现了，\n把我关在了这里。","",
2655,"They broke my Idol, too. So no\nmore turning invisible...","那个偶像也……\n被魔物打碎了。","",
2656,"What do you mean, run? That's the\nDevil's Corridor out there! That\neerie humming can kill a man!","要我赶快逃？\n你不知道『恶魔回廊』的机关吗？\n那个声音会侵蚀人类的生命。","",
2658,"You're young and strong...but I'm\na weak old man. I'd never make it!","像你这样的年轻人还可以，\n我这把老骨头根本就跑不动。","",
2659,"Though, you do look rather pale\nright now. Why not rest here for\na moment?","而且，你的脸色也不太好。\n我看你还是稍微休息一下吧。","",
2660,"That devilish music is caused\nby the wind, I surmise. It's\nreally rather cleverly designed.","那个恶魔的旋律是一种\n利用外面的风来吹响的机关。","",
2661,"It's like a pipe organ. I think the\nwind's being fed through#02 one of the\npillars on the balcony.","所以，#02外面的柱子有一根#00\n应该就是把风引进来的通风管。","",
2662,"If we could figure out which one,\nwe could bust it with a hammer or\nsomething, and stop the music.","破坏掉那根柱子的话，\n应该就不会再响了……","",
2666,"Adol...? It's me, Luta Gemma.","亚特鲁先生……\n是我，卢达・洁玛。","",
2667,"I was hiding out with Raba, but\nthe monsters located us.","我在去找拉巴老人的途中，\n不幸被魔物们发现了……","",
2668,"I managed to get away, but hurt\nmy leg rather badly in the process.","我拼命逃离了魔爪……\n可是……我的脚受了点伤。","",
2669,"Oh, don't worry. It's nowhere\nnear as bad as it looks. I just\nhave to stay off of it for a bit.","我没事的……\n伤势并没有看起来那么严重。","",
2670,"I heard from the old man that a\nyoung girl was taken into the\nannex.","我听那个老人说，\n好像有个少女被带到了这座塔里。","",
2672,"I don't like the sound of that\none bit. Please, Adol... Go and\nrescue her!","我有种不祥的预感。\n拜托你，请去救救那个女孩。","",
2675,"Adol, please go rescue the girl\nwho was brought into the annex.","亚特鲁先生，求你了。\n请去救救被带到\n这座塔里的那位少女。","",
2676,"The girl is safe? Oh,\nthank goodness...","太好了……\n她没什么大碍吧？","",
2678,"It's really quite odd. I've never\nmet that girl before, yet I'm\nabsolutely terrified for her...","不过说来奇怪，我并不认识她，\n为什么会这么在意那个姑娘呢？\n……我自己也觉得不可思议。","",
2681,"On another note... Those books\nyou've got tucked away, there...","对了，你带着的\n那本皮质封面的书……","",
2682,"They look a great deal like the\nold book that's been passed down\nin my family for generations.","我曾经在我家看到过\n一本和它相似的书。","",
2684,"Unfortunately, I lost it when\nI was just a boy.","不过现在已经不见了……","",
2687,"Wait... Is that...?","啊，那本皮质封面的书是……","",
2688,"Why do you have the Book of Gemma?!\nThat's my family's ancestral album!","你为什么会有『洁玛之章』？\n那是我的祖先所写的书。","",
2689,"I lost it when I was a little boy,\nand have always wondered where it\nmay have gotten to...","那本书在我很小的时候就遗失了，\n怎么找都找不到。","",
2690,"Back then, my father told\nme something...","……很久以前，\n我曾听家父这样说过。","",
2691,"He said that the one who found all\nsix Books of Ys would be granted\nthe power to bring peace to Esteria.","他说集齐六本伊苏之书的人，\n将获得为这片土地带来和平的力量……","",
2692,"...Adol.","……亚特鲁先生。","",
2694,"This is another ancient heirloom\npassed down in my family. And I'd\nlike for you to have it.","这是我家自古以来代代相传的物品。\n请你收下吧。","",
2697,"My leg is a bit worse\nthan I'd previously\nthought...","脚上的伤比我预想的还要严重……","",
2698,"My leg is a bit worse than I'd\npreviously thought...but it does\nfeel better now than it did earlier.","脚上的伤比我预想的还要严重。\n虽然已经舒服些了，不过……","",
2699,"I think I'll stay here, in safety,\nand rest for a bit longer. I'll be\nfine. You have to go, right?","我可能暂时无法行动了。\n别管我，你先走吧。","",
2700,"Don't you worry about me.\nOnce my leg's stopped throbbing,\nI'll make my way out of here.","我不会有事的。\n总会有办法的。","",
2701,"Adol...? It's me, Luta Gemma.","亚特鲁先生……\n是我，卢达・洁玛。","",
